Mean	log2FC	qv	pfam	bbh
Spis_XP_022786601_1	0.633461742233674	-2.39116236855702	1.08146311596856e-25	TIMP/	TIMP_metallopeptidase_inhibitor_3
Spis_XP_022786665_1	0.425814094933542	-2.02095326538399	1.42398169366792e-15	Transferrin/	melanotransferrin
Spis_XP_022786707_1	1.01634698035931	-1.74297513140127	4.41896568675143e-23	PLAT/Lipoxygenase/	arachidonate_5_lipoxygenase
Spis_XP_022786747_1	0.282132905107878	-2.45359983390008	3.96923536006003e-17	VIT/VWA/	inter_alpha_trypsin_inhibitor_heavy_chain_4
Spis_XP_022786839_1	2.9971849459929	-4.78454631750607	1.23658188287453e-199	DED/	uncharacterized protein LOC111327019
Spis_XP_022786939_1	2.04724163344032	-5.03659058386583	1.29424849773702e-147	-	glycoprotein_2
Spis_XP_022786992_1	0.156198450141725	-1.46916552288745	3.72906692542526e-06	ZU5/	uncharacterized protein LOC111327147 isoform X2
Spis_XP_022787091_1	0.475029480722997	-1.0262201016368	9.6873110735476e-06	Ig_3/Peptidase_C14/	MALT1_paracaspase
Spis_XP_022787258_1	0.582483247847609	-3.66102726863345	3.40531930279453e-43	Neur_chan_LBD/Neur_chan_memb/	cholinergic_receptor_nicotinic_beta_2_subunit
Spis_XP_022787259_1	0.0921442425973619	-1.50735566535769	2.29069006238833e-06	Neur_chan_LBD/	cholinergic_receptor_nicotinic_alpha_4_subunit
Spis_XP_022787310_1	0.516282979004191	-1.37630270427599	1.32155400108944e-09	WBP-1/	WW domain-binding protein 1-like isoform X3
Spis_XP_022787349_1	0.279488242212963	-1.77167139837749	3.59831152773036e-10	Heme_oxygenase/	heme_oxygenase_2
Spis_XP_022787453_1	0.167834156159481	-2.1232301848097	4.80124547152415e-12	SH2/COR/	leucine_rich_repeat_kinase_2
Spis_XP_022787467_1	1.48047470804658	-1.15170898663033	3.16945822754344e-16	HIG_1_N/	HIG1_hypoxia_inducible_domain_family_member_1A
Spis_XP_022787494_1	1.59233624666272	-2.17826559739278	1.5980397564187e-47	7tm_1/	tachykinin_receptor_2
Spis_XP_022787501_1	0.460573611670535	-1.65061487323903	7.20874101170173e-12	7tm_1/	trace_amine_associated_receptor_6
Spis_XP_022787643_1	0.789512591059124	-1.59838695063966	1.52893913857281e-16	zf-C2H2/zf-C2H2/zf-C2H2/zf-met/zf-C2H2/zf-C2H2/zf-C2H2/zf-met/	zinc finger protein 234-like
Spis_XP_022787678_1	7.81151416914241	-4.52778772113148	0	CAP/	GLI_pathogenesis_related_2
Spis_XP_022787680_1	2.9065963594295	-3.11696246210813	7.40978643121381e-131	ShK/	uncharacterized protein LOC111327703
Spis_XP_022787740_1	0.543491459758885	-1.56690168494879	4.0864332058591e-12	Lectin_C/Fz/Kringle/fn3/Pkinase_Tyr/	receptor_tyrosine_kinase_like_orphan_receptor_1
Spis_XP_022787764_1	1.35548165862511	-1.62850858862017	1.47246769529005e-26	UBA_6/RNase_Zc3h12a/	zinc_finger_CCCH_type_containing_12B
Spis_XP_022787844_1	0.330055885073065	-1.90847325572592	3.21883884145816e-12	Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/EGF/	LDL_receptor_related_protein_6
Spis_XP_022787854_1	0.94668034556905	-1.45832633999434	1.66080167297014e-16	PH/	niban_apoptosis_regulator_1
Spis_XP_022787864_1	1.14765851118519	-2.04541140494968	1.37951259494321e-32	Ldl_recept_b/SRCR/SRCR/SRCR/FXa_inhibition/SRCR/SRCR/SRCR/Ldl_recept_b/FXa_inhibition/SRCR/SRCR/SRCR/	deleted_in_malignant_brain_tumors_1
Spis_XP_022787887_1	0.147207407018884	-1.67382423893145	1.01957698333145e-07	-	uncharacterized protein LOC111327853
Spis_XP_022787890_1	0.172652779176968	-1.59007799438936	3.00776335822914e-07	-	transmembrane_protein_163
Spis_XP_022787939_1	0.741118908321595	-1.14997924929465	3.54392237946243e-09	PH/	GRB2_associated_binding_protein_2
Spis_XP_022787995_1	0.320183287651919	-1.86591010204479	8.99615198119632e-12	adh_short/	retinol_dehydrogenase_5
Spis_XP_022788193_1	0.525274022127032	-1.30253333023553	8.64553822642253e-09	7tm_1/	opsin_4
Spis_XP_022788227_1	0.429340312126762	-2.76266083840198	1.1288835279361e-24	Cu-oxidase_3/Cu-oxidase_2/Cu-oxidase_3/Cu-oxidase_2/Cu-oxidase_3/Cu-oxidase_2/	hephaestin_like_1
Spis_XP_022788249_1	1.34502270953821	-2.6902108078731	9.45463088904962e-55	fn3/Ig_3/fn3/Pkinase_Tyr/	fibroblast_growth_factor_receptor_1
Spis_XP_022788251_1	0.16157552600145	-1.64162526740016	1.86340902381867e-07	Frag1/	DNA_damage_regulated_autophagy_modulator_1
Spis_XP_022788352_1	0.33969313110804	-1.30913438712094	7.7474785327201e-07	Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/I-set/Ig_3/Ig_3/Ig_3/I-set/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Laminin_G_1/Laminin_G_1/EGF/Laminin_G_1/	heparan_sulfate_proteoglycan_2
Spis_XP_022788415_1	1.05269410555312	-2.51752531654031	5.9177797002911e-41	Collagen/EPTP/EPTP/EPTP/EPTP/EPTP/	thrombospondin_type_laminin_G_domain_and_EAR_repeats
Spis_XP_022788424_1	0.159489315948774	-1.49417231587574	2.2505765116991e-06	F5_F8_type_C/CUB/	neuropilin_2
Spis_XP_022788439_1	1.18095012195812	-3.24880221660845	7.92050077582587e-62	Ras/	RAP2A_member_of_RAS_oncogene_family
Spis_XP_022788509_1	0.438096003863432	-1.91247939680237	1.77635957333244e-14	Cupin_8/	HSPB1_associated_protein_1
Spis_XP_022788552_1	1.2545218730447	-1.02837860497799	1.07472244875935e-11	Bromodomain/PWWP/	zinc_finger_MYND_type_containing_11
Spis_XP_022788700_1	0.943920033780722	-3.74452125105806	7.40844910405932e-61	Trypsin/	serine_protease_33
Spis_XP_022788701_1	0.553276307110135	-2.25834275902252	1.54812301684186e-21	Trypsin/	serine_protease_33
Spis_XP_022788730_1	0.0888533767903133	-1.47356226264038	4.22015245659421e-06	Trypsin/	transmembrane_serine_protease_15
Spis_XP_022788856_1	0.33969313110804	-1.30913438712094	7.7474785327201e-07	DnaJ/DUF1977/	DnaJ_heat_shock_protein_family_Hsp40_member_B12
Spis_XP_022788969_1	0.479907954986863	-2.80760255948387	5.48147981486375e-27	-	uncharacterized protein LOC111328745
Spis_XP_022788975_1	0.2154340346686	-1.86392186061105	5.44558696661422e-10	zf-CHY/zf-RING_2/	RING finger and CHY zinc finger domain-containing protein 1-like
Spis_XP_022788980_1	0.201389017142101	-1.54374800990762	3.44307750160305e-07	zf-CHY/	ring_finger_and_CHY_zinc_finger_domain_containing_1
Spis_XP_022789007_1	0.188225553913906	-1.45654109244729	2.35480844103321e-06	zf-CHY/zf-RING_2/	ring_finger_and_CHY_zinc_finger_domain_containing_1
Spis_XP_022789014_1	0.184934688106858	-1.43389006697027	3.81570511938899e-06	DED/	uncharacterized protein LOC111328775
Spis_XP_022789042_1	0.299879639967389	-1.345238782296	1.23800988501826e-06	HEPN_DZIP3/	uncharacterized protein LOC111328796 isoform X2
Spis_XP_022789085_1	0.246579584142477	-1.60011498660072	4.90849396132868e-08	Ras/	RAP2B_member_of_RAS_oncogene_family
Spis_XP_022789170_1	0.0888533767903133	-1.47356226264038	4.22015245659421e-06	DDE_Tnp_1_7/	piggyBac_transposable_element_derived_4
Spis_XP_022789201_1	0.174415887773578	-2.16617481677008	1.47218005058804e-12	NHL/NHL/	RING finger protein nhl-1-like
Spis_XP_022789246_1	0.400133371389287	-1.49577842876828	2.19061617611392e-09	Peptidase_M28/	uncharacterized protein LOC111328956 isoform X1
Spis_XP_022789287_1	0.412415280319177	-1.41275567724646	1.18758412917354e-08	zf-CW/PWWP/ARID/	zinc_finger_CW_type_and_PWWP_domain_containing_2
Spis_XP_022789417_1	0.792009652637764	-1.13360158308291	1.55152249782074e-09	SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/	deleted_in_malignant_brain_tumors_1
Spis_XP_022789462_1	2.27945309860023	-4.58848604979572	2.05703828234843e-151	-	uncharacterized protein LOC111329114
Spis_XP_022789538_1	0.333111399493943	-1.27850067728305	1.75512944208458e-06	-	uncharacterized protein LOC111329189
Spis_XP_022789544_1	0.450465662863218	-1.14533635677506	1.31351397422199e-06	C2/C1_1/C2/DUF1041/Membr_traf_MHD/C2/	unc_13_homolog_B
Spis_XP_022789592_1	0.624382949040937	-3.49563649153734	3.21789997549225e-42	-	uncharacterized protein LOC111329225
Spis_XP_022789654_1	0.444765485547425	-1.23555206010247	2.39867833790527e-07	Chromo/Ank_2/Ank_2/	M_phase_phosphoprotein_8
Spis_XP_022789677_1	2.06354836115929	-3.75809705145115	1.05696471780638e-116	Ion_trans/	transient_receptor_potential_cation_channel_subfamily_C_member_4
Spis_XP_022789683_1	0.0855625109832646	-1.4389582647846	4.0813707196558e-06	Ion_trans/	transient_receptor_potential_cation_channel_subfamily_C_member_4
Spis_XP_022789834_1	0.109803227386977	-1.51091983370207	2.17614134195282e-06	-	uncharacterized protein LOC111329398 isoform X3
Spis_XP_022789870_1	1.30150750106455	-3.45082149256594	9.80133313290206e-72	PDZ/PDZ/	novel_protein
Spis_XP_022789892_1	3.4735626301872	-2.11457908358336	6.46766165305218e-93	Pkinase/	myosin_light_chain_kinase
Spis_XP_022789894_1	0.518281438986971	-2.09253889654928	1.71033339939751e-18	Pkinase/I-set/I-set/	myosin_light_chain_kinase
Spis_XP_022790116_1	0.453110325758132	-1.50092746458184	4.1350043382994e-10	TPR_7/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/CHAT/	tetratricopeptide_repeat_domain_28
Spis_XP_022790198_1	0.460338260284364	-1.18242771941546	6.33847576995821e-07	ANF_receptor/NCD3G/7tm_3/	glutamate_metabotropic_receptor_7
Spis_XP_022790425_1	0.248988895651221	-1.41970063290405	1.01478600767939e-06	CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/CIMR/	insulin_like_growth_factor_2_receptor
Spis_XP_022790469_1	0.473824824968625	-1.07314159310403	3.92710257409768e-06	Ras/BTB/BTB/	Rho_related_BTB_domain_containing_1
Spis_XP_022790490_1	0.434246685214146	-1.55839376251625	1.67945509301618e-10	DUF2353/	coiled_coil_domain_containing_149
Spis_XP_022790491_1	6.02719079998639	-5.67739927743464	0	7tm_1/	melanocortin_3_receptor
Spis_XP_022790493_1	0.131634632281946	-1.86103930757273	1.90861643836078e-09	7tm_1/7tm_1/	histamine_receptor_H2
Spis_XP_022790509_1	2.01529822613869	-1.31167139794925	1.66822893620929e-26	CAP/CAP/CAP/	GLI_pathogenesis_related_2
Spis_XP_022790647_1	0.58947583098767	-2.35189495406009	4.69004706358156e-24	Copine/	copine_8
Spis_XP_022790761_1	1.11413154902608	-1.02176348290773	1.43420818988375e-10	Gelsolin/Gelsolin/VHP/	supervillin
Spis_XP_022790783_1	0.748023741391759	-1.0609021600927	3.56912040547037e-08	zf-LITAF-like/	lipopolysaccharide_induced_TNF_factor
Spis_XP_022790814_1	0.783166210831197	-1.91737098097614	7.71795619837326e-22	SSF/	solute_carrier_family_5_member_6
Spis_XP_022790946_1	0.572315447793914	-1.03174506820244	1.55689083374938e-06	Kindlin_2_N/FERM_M/PH/	fermitin_family_member_2
Spis_XP_022791001_1	0.195365738370242	-2.14404643854007	2.34846322355061e-12	TNF/	uncharacterized protein LOC111330414
Spis_XP_022791078_1	0.448850155582883	-2.09765590167095	6.44072760381045e-17	p450/	cytochrome_P450_family_4_subfamily_F_member_2
Spis_XP_022791118_1	2.34203534658119	-2.09345360574831	2.30398433952578e-63	-	uncharacterized protein LOC111330517
Spis_XP_022791241_1	0.201389017142101	-1.54374800990762	3.44307750160305e-07	-	uncharacterized protein LOC111330618 isoform X1
Spis_XP_022791248_1	0.251633558546135	-2.06089281103562	2.37895973739702e-12	zf-C2H2/zf-C2H2/	ovo_like_transcriptional_repressor_1
Spis_XP_022791319_1	0.453110325758132	-1.50092746458184	4.1350043382994e-10	Glyco_hydro_47/	ER_degradation_enhancing_alpha_mannosidase_like_protein_2
Spis_XP_022791409_1	2.33607191905571	-2.79797945961536	4.77594118634006e-94	zf-CHY/zf-RING_2/	zinc finger CCCH domain-containing protein 13-like
Spis_XP_022791513_1	0.708680953023451	-1.70954402174174	8.6171416586792e-17	Neur_chan_LBD/Neur_chan_memb/	gamma_aminobutyric_acid_type_A_receptor_subunit_beta3
Spis_XP_022791519_1	0.248665794195154	-1.71358765996835	5.55413432634488e-09	S8_pro-domain/Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_5
Spis_XP_022791559_1	0.580014085092487	-1.51927576975588	4.16743838708568e-12	PALP/CBS/CBS/	cystathionine_beta_synthase_like
Spis_XP_022791598_1	0.193602629773632	-1.60925504248256	1.53822699196788e-07	EGF/EGF/EGF/EGF/	von_Willebrand_factor_D_and_EGF_domains
Spis_XP_022791701_1	0.816573470497543	-1.05898983555801	9.93356361434189e-09	Ank_2/	sosondowah_ankyrin_repeat_domain_family_member_A
Spis_XP_022791710_1	0.373483343476831	-1.60024625019289	7.82735880121928e-10	Death/	receptor_interacting_serine_threonine_kinase_1
Spis_XP_022791794_1	0.1217620348608	-1.78041118798489	1.06211731069439e-08	BRICHOS/	uncharacterized protein LOC111331035
Spis_XP_022792191_1	0.736535636690279	-1.601480089562	1.29874482671086e-15	START/	StAR_related_lipid_transfer_domain_containing_10
Spis_XP_022792237_1	0.331260540827437	-1.82445247263012	1.87620732130771e-11	Ion_trans/	SPRY_domain_containing_3
Spis_XP_022792248_1	0.191516419720955	-1.47884197594541	1.44694791506579e-06	7tm_1/	neuropeptide_Y_receptor_Y2
Spis_XP_022792270_1	1.10954827739477	-1.31539326211849	8.56834398300013e-16	EF-hand_5/EF-hand_5/Ras/	RAS_and_EF_hand_domain_containing
Spis_XP_022792282_1	0.888063065130791	-2.82855788996164	9.2402620643087e-42	-	uncharacterized protein LOC111331434
Spis_XP_022792300_1	0.12625755642222	-1.65620160870022	2.43446582860828e-07	7tm_1/	adrenoceptor_beta_2
Spis_XP_022792313_1	0.316010867546565	-1.67042559443221	1.15355873269267e-09	Forkhead/	forkhead_box_O6
Spis_XP_022792463_1	0.288479285335804	-1.62815966214328	6.22624050296789e-09	DUF229/	uncharacterized protein LOC111331586
Spis_XP_022792492_1	0.10322149577288	-1.44844704923312	6.4094319759508e-06	Lactamase_B/	ETHE1_persulfide_dioxygenase
Spis_XP_022792504_1	0.377978865038252	-1.54604840808803	1.96381500371277e-09	I-set/	titin
Spis_XP_022792672_1	0.437685152337469	-3.28595004993134	2.41317475996435e-32	7tm_1/	uncharacterized protein LOC111331765
Spis_XP_022792692_1	0.686291095286244	-1.39759015855079	4.96164506978289e-12	-	uncharacterized protein LOC111331782 isoform X1
Spis_XP_022792751_1	0.420672370459988	-2.62851854668912	9.50027022903845e-23	Methyltransf_25/	methyltransferase_like_27
Spis_XP_022792754_1	0.43239582654764	-2.04328756350421	8.9614563435216e-16	zf-C3HC4_2/zf-TRAF/	TNF_receptor_associated_factor_6
Spis_XP_022792757_1	0.533383510951568	-1.13305472013791	3.54563426329622e-07	TNF/	ectodysplasin_A
Spis_XP_022792782_1	0.495480729723802	-2.65748533840491	1.92433753241247e-25	-	uncharacterized protein LOC111331850
Spis_XP_022792804_1	0.0855625109832646	-1.4389582647846	4.0813707196558e-06	DnaJ/	DnaJ_heat_shock_protein_family_Hsp40_member_B11
Spis_XP_022792974_1	0.609396525969753	-1.23189729099942	5.05785944919002e-09	adh_short/	dehydrogenase_reductase_9
Spis_XP_022792990_1	0.438183753933328	-1.21050324386651	5.0803759958014e-07	ShK/ShK/ShK/ShK/ShK/ShK/ShK/	chromosome_4_open_reading_frame_33
Spis_XP_022793013_1	0.74825909277793	-1.35162644517391	3.72041338647983e-12	ABC_tran/ABC_tran_Xtn/ABC_tran/	ATP_binding_cassette_subfamily_F_member_3
Spis_XP_022793026_1	0.331495892213608	-2.65869138071885	1.06315354430726e-20	Lipase/	pancreatic_lipase_related_protein_1
Spis_XP_022793031_1	0.172652779176968	-1.59007799438936	3.00776335822914e-07	RdRP/	probable RNA-dependent RNA polymerase 1
Spis_XP_022793079_1	0.677064700777232	-1.13340346451935	2.17370950881678e-08	Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022793085_1	0.724987680742419	-1.00173015403356	2.49355654635284e-07	Ig_3/I-set/Ig_2/Ig_3/Ig_2/Ig_3/Ig_3/Ig_2/Ig_3/Ig_3/Ig_3/Ig_3/	hemicentin_1
Spis_XP_022793096_1	0.386969908161093	-1.44340319530095	1.18062174464993e-08	ZNRF_3_ecto/zf-RING_2/	zinc_and_ring_finger_3
Spis_XP_022793165_1	0.817427125972331	-2.96827058140547	1.32951371903637e-41	Drf_GBD/Drf_FH3/Drf_FH1/FH2/	inverted_formin_FH2_and_WH2_domain_containing
Spis_XP_022793180_1	1.11169433869382	-2.27617065140465	3.88935309762574e-37	I-set/I-set/Ig_3/Ig_3/fn3/fn3/	neural_cell_adhesion_molecule_2
Spis_XP_022793214_1	0.517635236074837	-2.54293641727312	1.48794352688407e-24	-	uncharacterized protein LOC111332185
Spis_XP_022793227_1	0.190870216808821	-2.26825601782474	7.7835159406508e-14	-	uncharacterized protein LOC111332197
Spis_XP_022793264_1	0.177706753580627	-2.18717708116618	8.102130905027e-13	-	nephrocystin_4
Spis_XP_022793297_1	0.501914860021624	-1.38227735865654	2.05395003073304e-09	-	myosin-13-like
Spis_XP_022793384_1	0.205884538703521	-1.46185789339932	1.1555689609417e-06	Ctr/	solute_carrier_family_31_member_2
Spis_XP_022793406_1	0.201389017142101	-1.54374800990762	3.44307750160305e-07	V_ATPase_I/	ATPase_H_transporting_V0_subunit_a1
Spis_XP_022793432_1	0.244170272633733	-1.79547777647665	8.20915904965122e-10	zf-C2H2/zf-C2H2/zf-C2H2/zf-C2H2/	zinc finger protein 239-like
Spis_XP_022793444_1	1.16099747455317	-1.42485562657656	9.49295350485597e-19	Kelch_4/Kelch_3/Kelch_3/Kelch_4/	host_cell_factor_C2
Spis_XP_022793470_1	0.303082755704542	-2.41929705781336	3.94631460758007e-17	DUF4430/	uncharacterized protein LOC111332411 isoform X1
Spis_XP_022793484_1	0.228039045054557	-1.39306242933393	2.30416024453539e-06	OST-HTH/OST-HTH/OST-HTH/OST-HTH/DUF3883/	uncharacterized protein LOC111332406 isoform X3
Spis_XP_022793540_1	0.862940794428774	-2.7261258911465	7.03676279235368e-39	-	keratin-associated protein 5-2-like
Spis_XP_022793595_1	0.662050378882532	-1.37701987016929	2.49219589377134e-11	Integrin_beta/I-EGF_1/Integrin_B_tail/Integrin_b_cyt/	integrin_subunit_beta_1
Spis_XP_022793610_1	0.505999530057082	-2.19794328052053	1.13372111606248e-19	CH/	smoothelin
Spis_XP_022793649_1	2.04958704010334	-1.01721112650932	1.17777498078409e-17	-	uncharacterized protein LOC111332557 isoform X5
Spis_XP_022793826_1	0.514519870407581	-1.16686095380446	2.15432943233175e-07	-	SR_related_CTD_associated_factor_1
Spis_XP_022793829_1	1.02051940046466	-1.81631963920136	1.15357231184731e-24	Peptidase_M13_N/Peptidase_M13/	membrane_metalloendopeptidase_like_1
Spis_XP_022793832_1	0.765977928813924	-2.80439403018545	6.94248793676216e-37	TSP_1/TSP_1/	semaphorin_5A
Spis_XP_022793927_1	1.81667357438426	-2.52466279771008	1.68776330209753e-65	-	uncharacterized protein LOC111332759
Spis_XP_022793945_1	0.595822211215596	-1.87697372501181	3.55533730271271e-17	7tm_1/	histamine_receptor_H2
Spis_XP_022793972_1	0.71823044898853	-1.86882555443602	1.08588422281688e-19	zf-CHY/zf-RING_2/	histone-lysine N-methyltransferase, H3 lysine-79 specific-like
Spis_XP_022793974_1	0.163984837510194	-1.40179161346475	8.06495264663186e-06	zf-CHY/	RING finger and CHY zinc finger domain-containing protein 1-like
Spis_XP_022793976_1	0.325325012125473	-1.31517168563512	7.98261515474611e-07	-	transcription factor mef2A-like
Spis_XP_022794041_1	0.255247525809251	-1.74869420736436	1.96381500371277e-09	TPR_8/UvrD-helicase/	tetratricopeptide_repeat_and_ankyrin_repeat_containing_1
Spis_XP_022794042_1	0.271378753388427	-2.1579786961143	8.88132024847515e-14	UvrD-helicase/	tetratricopeptide_repeat_and_ankyrin_repeat_containing_1
Spis_XP_022794081_1	0.763891718761248	-2.73320326849952	1.30504571047125e-35	p450/	cytochrome_P450_family_1_subfamily_A_member_1
Spis_XP_022794176_1	6.45874870908473	-1.12739189353404	3.53970614883e-62	HSP70/	heat_shock_protein_family_A_Hsp70_member_8
Spis_XP_022794306_1	2.03002139900019	-2.57417215737314	2.11139110787129e-74	-	myb-like protein X
Spis_XP_022794349_1	0.219048001931716	-1.54409252765891	2.67111826145657e-07	p450/	cytochrome_P450_family_2_subfamily_U_member_1
Spis_XP_022794405_1	0.296588774160341	-1.32859728238422	1.23007849046391e-06	-	uncharacterized protein LOC111333147
Spis_XP_022794419_1	1.55977858887181	-1.19717342490573	3.58496432602098e-18	BRO1/ALIX_LYPXL_bnd/Y_phosphatase/	protein_tyrosine_phosphatase_non_receptor_type_23
Spis_XP_022794451_1	0.177148300738389	-1.49769729197838	1.98044341591417e-06	-	uncharacterized protein LOC111333185 isoform X1
Spis_XP_022794541_1	0.249870449949526	-1.61821825354141	2.98873710752521e-08	HEPN_DZIP3/NACHT/NOD2_WH/LRR_6/LRR_6/LRR_6/LRR_6/LRR_6/	NLR_family_pyrin_domain_containing_3
Spis_XP_022794720_1	0.211261614563247	-1.60585924353708	8.06789470642758e-08	-	uncharacterized protein LOC111333420
Spis_XP_022794885_1	0.242407164037124	-1.38182925123817	2.51455425167745e-06	ApeC/CUB/ApeC/CUB/	deleted_in_malignant_brain_tumors_1
Spis_XP_022795026_1	0.591972892566309	-1.60296712830328	1.97251498655766e-13	COesterase/	neuroligin_4_X_linked
Spis_XP_022795065_1	4.19660764859387	-1.17670289263227	4.67141688817045e-44	Peptidase_C1/	cathepsin_B
Spis_XP_022795091_1	0.143916541211835	-1.64837633633346	1.7472855174369e-07	HEPN_DZIP3/NACHT/	DAZ_interacting_zinc_finger_protein_3
Spis_XP_022795168_1	2.15090187956268	-2.61832695409075	5.90687708931527e-80	TSP_1/VWA/	collagen_type_XIV_alpha_1_chain
Spis_XP_022795229_1	0.289683941090176	-1.54515860915804	2.94308826524045e-08	Cyt-b5/FA_desaturase/	fatty_acid_desaturase_3
Spis_XP_022795280_1	0.283425310932146	-1.26004256977142	6.24015412839601e-06	LRRNT/LRR_8/LRR_6/LRR_8/LRR_8/Ig_3/Ig_3/	leucine_rich_repeats_and_immunoglobulin_like_domains_1
Spis_XP_022795427_1	0.248988895651221	-1.41970063290405	1.01478600767939e-06	IDO/	indoleamine_2_3_dioxygenase_2
Spis_XP_022795536_1	0.132839288036317	-1.71045121188918	7.43968924028211e-08	zf-RING_UBOX/zf-TRAF/	TNF_receptor_associated_factor_3
Spis_XP_022795546_1	0.444442384091358	-1.40946887764307	5.09799255533556e-09	EGF/EGF_CA/EGF_CA/	nidogen_2
Spis_XP_022795563_1	0.540200593951836	-1.5569993899828	6.31575942307974e-12	IgGFc_binding/SEA/EGF_3/I-set/SEA/fn3/Pkinase_Tyr/	fibroblast_growth_factor_receptor_1
Spis_XP_022795583_1	1.76090435580423	-1.94970896643373	3.96584066782723e-44	Glyco_hydr_116N/DUF608/	uncharacterized protein LOC111334156
Spis_XP_022795854_1	0.817750227428398	-2.76873657324953	5.78486903427143e-38	-	glucosidase 2 subunit beta-like
Spis_XP_022795988_1	0.15708000444003	-1.74758066171313	3.61884290052905e-08	GAIN/	uncharacterized protein LOC111334503
Spis_XP_022796102_1	0.537145079530958	-2.01426713913503	8.3496744459972e-18	Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14
Spis_XP_022796125_1	1.36946682490523	-1.03661454395572	7.53211063043516e-13	PH/SH3_1/SH2/Pkinase_Tyr/	Bruton_tyrosine_kinase
Spis_XP_022796179_1	0.245933381230343	-2.28219302699141	1.37528230278671e-14	MyTH4/	myosin_VIIA
Spis_XP_022796205_1	1.49114110969614	-1.42340599087488	3.12491671248396e-23	EF-hand_7/EF-hand_7/EF-hand_5/	reticulocalbin_1
Spis_XP_022796208_1	6.30346781926352	-2.10191965889675	2.52573878388808e-163	-	LOW QUALITY PROTEIN: uncharacterized protein LOC111334664
Spis_XP_022796257_1	0.270820300546189	-1.6319366286185	8.45760624678928e-09	Ephrin_lbd/fn3/fn3/Pkinase_Tyr/	EPH_receptor_A4
Spis_XP_022796391_1	0.455519637266876	-1.39036533904267	5.06818042332507e-09	AAA_5/	ring_finger_protein_213
Spis_XP_022796396_1	0.211820067405485	-2.23937950110027	1.27628282662277e-13	Flavodoxin_1/FAD_binding_1/NAD_binding_1/	NADPH_dependent_diflavin_oxidoreductase_1
Spis_XP_022796421_1	0.556096470144841	-1.34995675227362	8.04790916445413e-10	I-set/Ig_3/I-set/Ig_3/I-set/Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022796519_1	0.752168262673596	-3.24185174080095	1.06527783744201e-43	TSP_1/CUB/CUB/	CUB_and_Sushi_multiple_domains_3
Spis_XP_022796523_1	2.83939888739436	-3.71989384252049	3.09335809584318e-154	CUB/CUB/	cubilin
Spis_XP_022796524_1	0.302759654248475	-2.81868556672277	5.9884536241482e-22	-	uncharacterized protein LOC111334977
Spis_XP_022796553_1	0.324678809213339	-1.79593797302833	5.1855311369439e-11	BTB_2/Ion_trans/	potassium_voltage_gated_channel_subfamily_D_member_2
Spis_XP_022796691_1	0.109803227386977	-1.51091983370207	2.17614134195282e-06	S8_pro-domain/Peptidase_S8/	furin_paired_basic_amino_acid_cleaving_enzyme
Spis_XP_022796698_1	0.250752004247831	-1.83058432387266	3.00737860282495e-10	Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_5
Spis_XP_022796699_1	0.389702321125903	-1.13250139359358	8.02585613422204e-06	S8_pro-domain/Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_6
Spis_XP_022796716_1	0.2585383916163	-1.76593223658076	1.16972758395216e-09	GPS/7tm_2/	adhesion_G_protein_coupled_receptor_L4
Spis_XP_022796916_1	0.188784006756144	-2.10407647111487	7.58235640674553e-12	Y_phosphatase/	protein_tyrosine_phosphatase_receptor_type_D
Spis_XP_022797007_1	0.195688839826309	-1.74395053982685	1.29164483787709e-08	-	uncharacterized skeletal organic matrix protein 8-like
Spis_XP_022797025_1	0.846103512691085	-1.49465478316465	1.10827935459031e-15	-	uncharacterized protein LOC111335397
Spis_XP_022797069_1	3.59467440853652	-1.15148468928561	9.65054186316903e-37	PDZ/Myosin_head/IQ/Myosin_tail_1/	myosin_XVIIIA
Spis_XP_022797108_1	1.58883792829301	-1.14242346084712	4.240871631917e-17	HMA/HMA/HMA/HMA/HMA/HMA/E1-E2_ATPase/Hydrolase/	ATPase_copper_transporting_alpha
Spis_XP_022797141_1	2.03457271820864	-1.09894132267512	5.33285450499672e-20	PB1/ZZ/UBA_5/	sequestosome_1
Spis_XP_022797147_1	1.20809875146643	-2.09720154608894	1.86694960654082e-35	Homeodomain/	diencephalon_mesencephalon_homeobox_1
Spis_XP_022797418_1	0.426224946459505	-1.1065132577907	5.97246700772481e-06	DUF4062/NACHT/	NACHT_and_WD_repeat_domain_containing_1
