Mean	log2FC	qv	pfam	bbh
Spis_XP_022786127_1	0.905893496460854	1.39532082413288	9.55861008964393e-12	CPT_N/Carn_acyltransf/	carnitine_palmitoyltransferase_1A
Spis_XP_022786134_1	0.528122083985256	1.18896235656455	4.06218059919297e-06	Ras/	RAS_related_2
Spis_XP_022786149_1	0.287948731317084	1.80759817593641	8.02095916242015e-10	-	uncharacterized protein LOC111326418
Spis_XP_022786242_1	0.0976968185968794	1.43817003749537	5.94573951843427e-06	Fibrinogen_C/	uncharacterized skeletal organic matrix protein 5-like
Spis_XP_022786285_1	1.62465044586876	1.00616212967422	6.13480616123881e-10	Ribophorin_II/	ribophorin_II
Spis_XP_022786309_1	0.503410664809201	2.34277975379866	4.06399065341241e-20	Peptidase_S8/P_proprotein/	proprotein_convertase_subtilisin_kexin_type_5
Spis_XP_022786342_1	0.188488804123595	1.8348473924635	4.04924939068919e-09	MBOAT/	membrane_bound_O_acyltransferase_domain_containing_2
Spis_XP_022786344_1	0.361317083440355	1.52260476724828	9.01542263808713e-08	MAPEG/	microsomal_glutathione_S_transferase_1
Spis_XP_022786369_1	0.18158397105343	1.6028009631477	6.84264139569269e-07	-	uncharacterized protein LOC111326608 isoform X1
Spis_XP_022786400_1	1.08553885877788	1.10751573155909	1.00232690287709e-08	LRRNT/SEA/HRM/GPS/7tm_2/	adhesion_G_protein_coupled_receptor_L1
Spis_XP_022786435_1	3.84153298091417	1.72480062665603	8.29366990463504e-62	Cytochrom_C/	cytochrome_c_somatic
Spis_XP_022786521_1	1.12826026302314	1.73559760919124	3.31306790295237e-21	PTPlike_phytase/PTPlike_phytase/	phosphatase_domain_containing_paladin_1
Spis_XP_022786564_1	0.424489736686413	1.24920292163612	5.99114146384735e-06	LSM/	small_nuclear_ribonucleoprotein_polypeptide_E
Spis_XP_022786664_1	0.141447378456713	1.70806892252735	6.41499790748804e-08	BRICHOS/	uncharacterized protein LOC111326848
Spis_XP_022786671_1	0.606632160582081	1.36022184502527	1.90899382640478e-08	Septin/	septin_7
Spis_XP_022786676_1	0.195393637193759	2.07746652718909	1.0052515684401e-11	BRICHOS/	uncharacterized protein LOC111326855
Spis_XP_022786749_1	0.486074781475653	2.81238685738238	8.45144346726667e-27	CAP/	GLI_pathogenesis_related_2
Spis_XP_022786763_1	1.51469961716551	1.68831013705513	1.11944251704981e-25	ECH_1/3HCDH_N/3HCDH/	hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_alpha
Spis_XP_022786798_1	1.34771911648081	1.34608654128588	3.62747780295019e-15	Thiolase_N/Thiolase_C/	hydroxyacyl_CoA_dehydrogenase_trifunctional_multienzyme_complex_subunit_beta
Spis_XP_022786799_1	0.215138832036051	1.64561075865248	1.64055114975032e-07	Ras/	RAB23_member_RAS_oncogene_family
Spis_XP_022786825_1	0.360112427685983	1.46420700474957	3.47710505777942e-07	Skp1_POZ/	elongin_C
Spis_XP_022786844_1	1.02245395560172	1.51975368358415	2.7883267517428e-15	MH1/MH2/	SMAD_family_member_5
Spis_XP_022786847_1	0.0944059527898308	1.5301302151015	5.50167786823358e-07	-	uncharacterized protein LOC111327026
Spis_XP_022786855_1	0.151319975877859	1.47604206777416	6.44969085274415e-06	ILEI/ILEI/F5_F8_type_C/F5_F8_type_C/F5_F8_type_C/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF_CA/EGF/EGF/EGF/EGF/	EGF_like_repeats_and_discoidin_domains_3
Spis_XP_022786907_1	0.395195045879042	1.76583134875373	8.2402351128636e-11	DED/	uncharacterized protein LOC111327074
Spis_XP_022786984_1	1.3800373692862	3.79652075941739	2.27690406162635e-82	-	uncharacterized protein LOC111327137
Spis_XP_022787026_1	1.73263071341275	1.3208640003	5.93426119183048e-18	EF-hand_7/EF-hand_7/	calcyphosine_like
Spis_XP_022787050_1	0.627905112634812	1.38658364486732	4.71872302087742e-09	TFIIF_alpha/	general_transcription_factor_IIF_subunit_1
Spis_XP_022787072_1	2.46857594483793	1.24855394543985	5.47742615580877e-22	Gln-synt_N/Gln-synt_C/	glutamate_ammonia_ligase
Spis_XP_022787077_1	0.70858914935421	1.96169410712519	1.46355300427243e-18	-	uncharacterized protein LOC111327212
Spis_XP_022787090_1	1.30461475953312	1.43576784131529	1.12298292368943e-16	FERM_N/FERM_M/FERM_C/	FERM_domain_containing_3
Spis_XP_022787133_1	0.922347825496097	1.31209117122891	1.28598356746838e-10	-	uncharacterized protein LOC111327262 isoform X1
Spis_XP_022787217_1	0.34365809865074	1.67248766686111	5.5926944111986e-09	RRM_1/	SRA_stem_loop_interacting_RNA_binding_protein
Spis_XP_022787248_1	0.212729520527307	1.47091509356893	5.50456969609324e-06	7tm_1/	neuropeptide_Y_receptor_Y2
Spis_XP_022787339_1	2.13205803064352	1.02777725566325	4.92135152687719e-13	EF1_GNE/	eukaryotic_translation_elongation_factor_1_beta_2
Spis_XP_022787341_1	0.614270946634275	2.36938849785466	2.82470238963517e-23	KH_1/KH_1/KH_1/KH_1/	insulin_like_growth_factor_2_mRNA_binding_protein_1
Spis_XP_022787371_1	0.11896977064961	1.52103713787915	2.21469398490782e-06	Collagen/	basic proline-rich protein-like
Spis_XP_022787420_1	0.614741649406617	1.48411075174363	4.52475515956156e-10	FAM177/	family_with_sequence_similarity_177_member_A1
Spis_XP_022787427_1	0.408358509107237	1.6062266280775	4.12995110784317e-09	Gal-3-0_sulfotr/	galactose_3_O_sulfotransferase_2
Spis_XP_022787550_1	0.910947470864512	1.24405704671106	1.65482761781976e-09	Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/EGF_CA/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/FXa_inhibition/EGF_CA/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/cEGF/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/EGF_CA/Ldl_recept_b/Ldl_recept_b/	LDL_receptor_related_protein_2
Spis_XP_022787696_1	0.728481945512777	1.04468480502577	7.44820775641216e-06	C2/C2/FerI/C2/FerB/C2/C2/C2/C2/Ferlin_C/	otoferlin
Spis_XP_022787822_1	0.257361634685445	1.44345947639706	2.90328473718603e-06	Bax1-I/	growth_hormone_inducible_transmembrane_protein
Spis_XP_022787883_1	1.0319157014969	1.08500803016451	5.47299954558619e-08	ABC2_membrane_3/ABC_tran/ABC2_membrane_3/ABC_tran/	ATP_binding_cassette_subfamily_A_member_2
Spis_XP_022787937_1	4.89559913516277	2.52882695156381	4.89727648103745e-149	Mito_carr/Mito_carr/Mito_carr/	solute_carrier_family_25_member_6
Spis_XP_022788068_1	0.317331172194351	2.08463656655057	3.36717790979802e-13	Nuc_sug_transp/	solute_carrier_family_35_member_A1
Spis_XP_022788093_1	0.374480546668549	1.37137346056841	1.4092326794361e-06	Aminotran_1_2/	serine_palmitoyltransferase_long_chain_base_subunit_2
Spis_XP_022788125_1	0.878449664319989	1.91861698617021	8.95996515903879e-21	adh_short/	short_chain_dehydrogenase_reductase_family_16C_member_5
Spis_XP_022788159_1	1.80159129404449	1.45811541228581	1.45516251596267e-22	Pep_M12B_propep/Reprolysin_5/Disintegrin/ADAM17_MPD/	ADAM_metallopeptidase_domain_17
Spis_XP_022788160_1	0.966656838198168	1.22333323679075	1.12819030229831e-09	fn3/	anosmin_1
Spis_XP_022788199_1	0.36219863773866	1.36930962990363	1.64106330860189e-06	AA_permease_2/	solute_carrier_family_7_member_9
Spis_XP_022788242_1	1.04002519032144	1.15816475638325	3.81880223925189e-09	ubiquitin/SAM_PNT/	ETS_proto_oncogene_1_transcription_factor
Spis_XP_022788307_1	5.15131331014501	3.15371239747815	7.48533816475308e-214	Band_3_cyto/HCO3_cotransp/HCO3_cotransp/	solute_carrier_family_4_member_2
Spis_XP_022788407_1	0.183670181106107	1.44175711087701	9.13744583105582e-06	DUF1713/	uncharacterized protein LOC111328276
Spis_XP_022788440_1	3.74386811474015	1.08507805748931	2.86593287497002e-24	Ribosomal_S4/S4/	ribosomal_protein_S9
Spis_XP_022788448_1	0.607366113564111	2.25676306776862	3.04788876436137e-21	Patched/	patched_domain_containing_3
Spis_XP_022788453_1	28.0319714616839	1.05142509601179	2.87875741153028e-161	DOMON/DOMON/	monooxygenase_DBH_like_1
Spis_XP_022788494_1	0.739323847302124	1.31298345048195	4.56814692154737e-09	C2/C2/	synaptotagmin_6
Spis_XP_022788577_1	0.124669947965402	1.68523085303425	7.31076784550483e-08	MFS_1_like/	major_facilitator_superfamily_domain_containing_6
Spis_XP_022788581_1	5.98499136618928	1.49509849714416	5.13332527972475e-72	-	uncharacterized protein LOC111328421
Spis_XP_022788654_1	1.22548637884767	2.37244422417219	7.62528764376267e-39	FUN14/	FUN14_domain_containing_1
Spis_XP_022788666_1	0.664192386582243	1.61361669071908	2.0429175068408e-12	-	uncharacterized protein LOC111328490
Spis_XP_022788717_1	0.476760636896745	2.50868106966691	5.58251085153274e-22	Xan_ur_permease/	solute_carrier_family_23_member_2
Spis_XP_022788718_1	1.45837194574323	2.72553294604661	1.50174615103371e-55	Xan_ur_permease/	solute_carrier_family_23_member_1
Spis_XP_022788852_1	0.298467531650364	2.23670376171648	1.12441452553903e-14	adh_short/	retinol_dehydrogenase_8
Spis_XP_022789110_1	1.58604161048248	1.07138607393063	5.37291078150372e-11	Ig_3/I-set/	basigin_Ok_blood_group_
Spis_XP_022789375_1	0.200447611597417	1.47177222450927	5.17614923942487e-06	DAN/	uncharacterized protein LOC111329041
Spis_XP_022789549_1	0.494507371756256	3.44495158085073	6.31416892489072e-38	-	uncharacterized protein LOC111329194
Spis_XP_022789585_1	0.0899104312284103	1.48450352876772	1.18593404437081e-06	HlyIII/	progestin_and_adipoQ_receptor_family_member_9
Spis_XP_022789587_1	1.39981451655135	1.2760304352717	4.05986809439178e-14	CSD/	Y_box_binding_protein_3
Spis_XP_022789613_1	0.1603110190007	1.54455543396122	1.87646087765006e-06	-	uncharacterized protein LOC111329246
Spis_XP_022789617_1	0.314040306387302	2.14553533592706	1.05336398971413e-13	DLH/	uncharacterized protein LOC111329247
Spis_XP_022789780_1	1.00755528260043	3.82420768862368	1.751192690232e-65	-	uncharacterized protein LOC111329364
Spis_XP_022789818_1	1.34122513493661	1.62553818315997	1.27573062849032e-21	AA_permease_2/AA_permease_C/	solute_carrier_family_7_member_2
Spis_XP_022789825_1	1.65124062253484	1.52548772836432	6.84859586028232e-23	NAD_binding_2/6PGD/	phosphogluconate_dehydrogenase
Spis_XP_022789848_1	2.64974906436539	1.17726697111258	7.40235662224736e-21	Kunitz_BPTI/Kunitz_BPTI/Kunitz_BPTI/	tissue_factor_pathway_inhibitor_2
Spis_XP_022789851_1	2.76149090048877	1.19613049251118	2.23188289803156e-22	TRAP-gamma/	signal_sequence_receptor_subunit_3
Spis_XP_022789891_1	1.66031941572757	1.75598503723021	8.0760257362584e-30	-	aspartic and glutamic acid-rich protein-like isoform X2
Spis_XP_022789919_1	0.545222615932633	1.35180386413784	6.43938348949762e-08	NAD_binding_10/	NADH_ubiquinone_oxidoreductase_subunit_A9
Spis_XP_022790061_1	0.332022392632984	2.22037858244171	8.51638004376507e-15	7tm_1/	5_hydroxytryptamine_receptor_1D
Spis_XP_022790212_1	0.463186322142588	1.65738392336512	1.75769793538321e-10	Drf_GBD/FH2/	formin_like_3
Spis_XP_022790261_1	0.260975601948561	1.67250460326077	4.08628100989476e-08	LRR_8/LRR_8/	leucine_rich_repeat_containing_58
Spis_XP_022790298_1	3.3394466743521	1.02610354778939	2.1641901258033e-19	Ribosomal_S19e/	ribosomal_protein_S19
Spis_XP_022790329_1	1.0780157216191	2.08720916765598	3.24419448310816e-28	Ependymin/	uncharacterized protein LOC111329834
Spis_XP_022790356_1	0.87016467535566	1.06826045548399	6.6860538466449e-07	ATP-synt_F6/	ATP_synthase_peripheral_stalk_subunit_F6
Spis_XP_022790413_1	0.843514647443204	1.10026456357275	3.93692429831193e-07	ASC/	sodium_channel_epithelial_1_subunit_alpha
Spis_XP_022790445_1	8.45644327170895	1.84160120467239	1.15645796822455e-148	Tetraspanin/	CD151_molecule_Raph_blood_group_
Spis_XP_022790447_1	1.66916285753414	2.19808872404524	2.93716303262396e-44	Tetraspanin/	CD151_molecule_Raph_blood_group_
Spis_XP_022790488_1	0.570991089546784	1.39420684785214	1.57856675327742e-08	Methyltransf_31/	arsenite_methyltransferase
Spis_XP_022790516_1	0.162720330509443	1.76042941550434	3.10746720777331e-08	CaKB/	uncharacterized protein LOC111330001
Spis_XP_022790580_1	1.74018174939505	1.45838588931585	7.93691648263823e-22	Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/SH3_1/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/EF-hand_7/EFhand_Ca_insen/	spectrin_alpha_non_erythrocytic_1
Spis_XP_022790694_1	0.497387386037342	2.0558947593659	5.91329356080622e-16	FKBP_C/	FKBP_prolyl_isomerase_1A
Spis_XP_022790705_1	1.22868949458483	1.99011748735771	8.44208321790586e-29	ANF_receptor/7tm_3/	glutamate_metabotropic_receptor_3
Spis_XP_022790738_1	0.956576788214368	3.43384011867428	4.96270959166539e-55	MIP/	aquaporin_4
Spis_XP_022790747_1	0.365812605001775	1.54143372146569	5.5962979386623e-08	Cyclin_N/	Cdk5_and_Abl_enzyme_substrate_1
Spis_XP_022790929_1	2.57614536085595	1.29724700065427	9.58072604600108e-25	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/EFhand_Ca_insen/	actinin_alpha_1
Spis_XP_022790952_1	0.0809193881055692	1.38867876460558	5.46544622701969e-06	-	kielin/chordin-like protein
Spis_XP_022791198_1	0.345744308703416	1.56620156261436	3.89076355011472e-08	MFS_1/	solute_carrier_family_16_member_10
Spis_XP_022791268_1	0.751605756232013	1.31491974902836	2.67199028942547e-09	Glycos_transf_2/Ricin_B_lectin/	polypeptide_N_acetylgalactosaminyltransferase_10
Spis_XP_022791309_1	0.789185436003712	1.9948674634349	1.15635958336673e-20	-	epithelial_splicing_regulatory_protein_1
Spis_XP_022791379_1	0.290034941369761	1.67978942556872	1.47353401533523e-08	DED/	uncharacterized protein LOC111330732 isoform X1
Spis_XP_022791446_1	6.17192451427892	1.30467778922486	8.66285495265012e-57	EGF_3/Fasciclin/Fasciclin/EGF_3/EGF_3/Fasciclin/Fasciclin/EGF_3/EGF_3/Fasciclin/Fasciclin/EGF_3/Fasciclin/	stabilin_2
Spis_XP_022791584_1	0.546191920300834	1.8262045388697	1.15462831764977e-13	Galactosyl_T/	beta_1_3_galactosyltransferase_6
Spis_XP_022791699_1	0.10668786171972	1.52531005214262	1.38965572721293e-06	-	uncharacterized protein LOC111330952
Spis_XP_022792003_1	0.1603110190007	1.54455543396122	1.87646087765006e-06	Metallophos/Metallophos_C/	acid_phosphatase_7_tartrate_resistant_putative_
Spis_XP_022792063_1	0.390141071475384	2.16254026602825	2.60546961423737e-15	-	proline-rich transmembrane protein 4-like
Spis_XP_022792086_1	0.718138645319289	1.74278177847813	3.87368009226445e-15	Scramblase/	phospholipid_scramblase_1
Spis_XP_022792089_1	0.445527337352973	1.789502810781	9.21423202028743e-12	-	uncharacterized protein LOC111331281
Spis_XP_022792133_1	0.311630994878558	1.98727481748681	5.34261799472701e-12	-	uncharacterized protein LOC111331313
Spis_XP_022792259_1	2.50071869750352	1.89792226731314	2.00522913903762e-49	F5_F8_type_C/	discoidin_domain_receptor_tyrosine_kinase_2
Spis_XP_022792277_1	0.559913836371266	1.43308493864408	5.96004823127312e-09	Arf/	ADP_ribosylation_factor_6
Spis_XP_022792340_1	0.0989014743512513	1.57435803886768	2.56028761676466e-07	-	uncharacterized skeletal organic matrix protein 5-like
Spis_XP_022792377_1	0.800498040565401	1.61934163627249	2.35946390419185e-14	SDF/	solute_carrier_family_1_member_2
Spis_XP_022792483_1	0.891525377478287	1.43873902910874	2.06940226324398e-12	LAG1-DNAbind/BTD/	recombination_signal_binding_protein_for_immunoglobulin_kappa_J_region
Spis_XP_022792534_1	0.791917848968523	2.20906168719873	1.16848453627803e-24	ATP-synt_G/	ATP_synthase_membrane_subunit_g
Spis_XP_022792541_1	0.250779903071348	1.54584455887223	6.5345637526143e-07	7tm_2/	adhesion_G_protein_coupled_receptor_D1
Spis_XP_022792555_1	2.50891593639795	2.10893720097265	2.09154530538247e-59	AMP-binding/	acyl_CoA_synthetase_long_chain_family_member_4
Spis_XP_022792713_1	0.312189447720796	1.53137334103642	1.95808065175678e-07	Scramblase/	phospholipid_scramblase_1
Spis_XP_022792723_1	0.308663230527577	2.36444219832888	2.84223182311771e-16	SEA/	uncharacterized protein LOC111331801 isoform X2
Spis_XP_022792747_1	1.31704426977928	1.02024323083756	1.26567277443714e-08	NOG1_N/NOG1/NOGCT/	GTP_binding_protein_4
Spis_XP_022792788_1	0.954051827812211	1.13538648870731	2.74498698080287e-08	Na_Ca_ex/Na_Ca_ex_C/Calx-beta/Calx-beta/Na_Ca_ex/	solute_carrier_family_8_member_A3
Spis_XP_022792818_1	0.360993981984288	1.31336566448879	5.19616251528369e-06	DC_STAMP/DC_STAMP/	DC_STAMP_domain_containing_2
Spis_XP_022792827_1	0.189370358421899	1.56658155139279	9.05872171531121e-07	zf-C3HC4_2/	ring_finger_protein_41
Spis_XP_022792873_1	0.821623391301857	2.49502622921593	6.89605300849749e-31	7tm_1/	adrenoceptor_alpha_1D
Spis_XP_022792926_1	2.88751310552482	1.08971844712616	2.668636010038e-19	C2/C2/FerI/C2/FerB/C2/C2/C2/Ferlin_C/	myoferlin
Spis_XP_022792969_1	1.19616378921679	1.40075262987574	9.01238145389543e-15	-	myosin-10-like
Spis_XP_022793116_1	0.301199944615174	2.81229261735784	7.85488512198181e-23	DUF885/	uncharacterized protein LOC111332107
Spis_XP_022793177_1	9.10706539713638	1.37841666394686	1.9239581663653e-92	I-set/Ig_3/Ig_3/Ig_3/fn3/fn3/	neural_cell_adhesion_molecule_1
Spis_XP_022793192_1	0.506613780546354	1.58035682432516	4.6252258640051e-10	Complex1_49kDa/	NADH_ubiquinone_oxidoreductase_core_subunit_S2
Spis_XP_022793199_1	0.3356363598961	2.47389724544522	2.56308891390957e-18	-	uncharacterized protein LOC111332175
Spis_XP_022793228_1	0.10668786171972	1.52531005214262	1.38965572721293e-06	YqaJ/	uncharacterized protein LOC111332198
Spis_XP_022793258_1	2.37211168081894	1.73871024983076	4.18023897355595e-40	-	uncharacterized protein LOC111332224
Spis_XP_022793300_1	2.99240590622507	1.99755604050351	9.04319446452897e-64	DOMON/	uncharacterized protein LOC111332266
Spis_XP_022793353_1	0.569463332336345	1.21684675573277	1.1385457737815e-06	Collagen/Collagen/Collagen/Collagen/Collagen/COLFI/	collagen_type_V_alpha_1_chain
Spis_XP_022793420_1	6.72440701716064	1.03474598666664	2.99887859337604e-38	-	trichohyalin-like isoform X1
Spis_XP_022793430_1	1.35597620662163	1.00415379506785	1.57663031959735e-08	G_glu_transpept/	gamma_glutamyltransferase_1
Spis_XP_022793483_1	3.64819765494957	1.2679042004094	1.38170193429462e-32	WD40/WD40/WD40/WD40/WD40/WD40/WD40/	G_protein_subunit_beta_2
Spis_XP_022793500_1	0.659050662108688	1.34368279804286	8.13861591951025e-09	DIX/Dishevelled/PDZ/DEP/Dsh_C/	dishevelled_segment_polarity_protein_3
Spis_XP_022793535_1	0.551245894704492	1.55710934513567	2.99847156398864e-10	-	peroxiredoxin_like_2B
Spis_XP_022793566_1	2.76595446962733	2.07341660161104	3.50117850688346e-63	Mito_carr/Mito_carr/Mito_carr/	solute_carrier_family_25_member_3
Spis_XP_022793698_1	0.834611354390259	1.4475106661617	7.06112542929433e-12	LIM/LIM/	LIM_domain_only_4
Spis_XP_022793765_1	1.00473511956573	2.75956708475283	7.41491863197184e-42	-	integumentary mucin C.1-like
Spis_XP_022793798_1	0.392785734370298	1.64952138041048	1.68004544542776e-09	ATP-gua_PtransN/ATP-gua_Ptrans/ATP-gua_PtransN/ATP-gua_Ptrans/	creatine_kinase_B
Spis_XP_022793815_1	1.57425830314845	1.53988529157167	3.22865972869647e-22	Ammonium_transp/	putative ammonium transporter 1 isoform X1
Spis_XP_022793818_1	0.389582618633146	2.67066005574192	3.48978514019486e-22	Ammonium_transp/	putative ammonium transporter 1
Spis_XP_022793831_1	41.8008197532252	3.91772683521065	0	-	uncharacterized protein LOC111332681
Spis_XP_022793861_1	0.357144663335001	1.72898094533082	6.72188698237325e-10	Ank_2/SH3_1/	protein_phosphatase_1_regulatory_subunit_13B
Spis_XP_022793873_1	1.53000914169276	1.02511860724486	8.29124580462299e-10	Prot_ATP_ID_OB/AAA/AAA_lid_3/	proteasome_26S_subunit_ATPase_5
Spis_XP_022793911_1	0.467358742247941	1.49302861292178	1.31404156932146e-08	-	uncharacterized protein LOC111332750
Spis_XP_022793934_1	0.513518613616518	1.68639034528923	1.8794245054042e-11	Ras/	cell_division_cycle_42
Spis_XP_022794048_1	1.41203657423487	1.97460955176241	5.17570615246577e-32	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Laminin_G_2/EGF/EGF/hEGF/EGF/	FAT_atypical_cadherin_1
Spis_XP_022794122_1	0.269731293685231	2.67685995473786	2.17082839106738e-20	-	galaxin-like isoform X2
Spis_XP_022794150_1	1.86740861018547	1.28216664643343	4.53887918148533e-18	PH/START/	ceramide_transporter_1
Spis_XP_022794254_1	6.13491902537494	4.90501344098744	0	Carb_anhydrase/	carbonic_anhydrase_2
Spis_XP_022794318_1	0.233767121193867	2.50470744056676	1.32811634926412e-17	COesterase/	neuroligin_4_X_linked
Spis_XP_022794336_1	0.260094047650256	1.89444343760569	2.40174944792908e-10	Biotin_lipoyl/2-oxoacid_dh/	dihydrolipoamide_S_succinyltransferase
Spis_XP_022794503_1	4.29129258961888	1.51884885589849	3.9849072765049e-54	Na_Pi_cotrans/Na_Pi_cotrans/	solute_carrier_family_34_member_2
Spis_XP_022794699_1	0.234002472580038	1.5234415490302	1.09617049161692e-06	Methyltransf_23/	alkB_homolog_8_tRNA_methyltransferase
Spis_XP_022794708_1	0.249016794474738	2.00150313730979	2.90164231317038e-11	Amino_oxidase/	monoamine_oxidase_B
Spis_XP_022794728_1	0.794151660337475	1.35952741469415	2.74193353332401e-10	CTP_transf_1/	CDP_diacylglycerol_synthase_1
Spis_XP_022794736_1	6.63816635084238	1.39106184082085	2.92066270470949e-69	fn2/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/Trefoil/Trefoil/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/MAM/Ldl_recept_a/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/MAM/	MAM_and_LDL_receptor_class_A_domain_containing_1
Spis_XP_022794911_1	1.85465599848324	1.55016226926202	4.54425586136533e-26	Nucleoplasmin/	nucleoplasmin-like protein ANO39 isoform X2
Spis_XP_022794928_1	0.281366999702986	1.92218720933193	8.37705145384861e-11	Aldo_ket_red/	aldo_keto_reductase_family_1_member_B
Spis_XP_022794942_1	0.341571888598063	1.78409683707779	3.46425997499587e-10	Amidase/	fatty acid amide hydrolase-like
Spis_XP_022794967_1	1.89758485529114	1.13193988925113	2.82773234718293e-14	PH/	CNK3_IPCEF1_fusion_protein_
Spis_XP_022795188_1	0.775523371179659	1.11099030835516	7.58658013663787e-07	-	titin homolog
Spis_XP_022795239_1	0.224452976614959	2.04848704369806	1.74912399771496e-11	GST_N_4/GST_C_6/	failed_axon_connections_homolog_metaxin_like_GST_domain_containing
Spis_XP_022795260_1	0.839665328793918	1.28226506106585	1.6347518511903e-09	GATase_2/Glu_syn_central/Glu_synthase/GXGXG/Fer4_20/Pyr_redox_2/	ferredoxin_reductase
Spis_XP_022795301_1	0.801231993547431	2.37762299130108	4.98638277113944e-28	AhpC-TSA/1-cysPrx_C/	peroxiredoxin_6
Spis_XP_022795304_1	0.866315356706374	1.24344307021862	3.4605533716636e-09	Zip/	solute_carrier_family_39_member_7
Spis_XP_022795338_1	0.263708014913371	2.16125960999473	3.01495162103356e-13	PET/LIM/LIM/LIM/	prickle_planar_cell_polarity_protein_2
Spis_XP_022795349_1	0.353295344685715	2.23063112833117	1.64980261028733e-15	-	uncharacterized protein LOC111333953
Spis_XP_022795359_1	0.163601884807748	1.47482479342845	7.09416290902818e-06	HNOB/HNOBA/Guanylate_cyc/	guanylate_cyclase_1_soluble_subunit_beta_1
Spis_XP_022795435_1	0.154933943140974	1.80965624846873	7.32074700425309e-09	GDPD/	glycerophosphodiester_phosphodiesterase_1
Spis_XP_022795459_1	7.9724308550618	1.12483032380679	8.98817949246459e-54	Actin/	actin_beta
Spis_XP_022795472_1	4.66404198011368	1.09689186240814	1.57978370738663e-30	Histone/	H3.3_histone_B
Spis_XP_022795520_1	0.245079725755555	1.44322618538856	5.00959487497669e-06	Iso_dh/	isocitrate_dehydrogenase_NAD_3_catalytic_subunit_alpha
Spis_XP_022795594_1	0.323589802352381	1.70622296375659	3.1437536342672e-09	Filament/LTD/	lamin_B1
Spis_XP_022795630_1	4.5478325212524	1.35377846799308	1.11759655010652e-45	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PH_9/	spectrin_beta_non_erythrocytic_1
Spis_XP_022795736_1	0.749754897565508	1.07299762421073	3.33206879582947e-06	MAPEG/	microsomal_glutathione_S_transferase_3
Spis_XP_022795754_1	0.399132114598225	2.19455800582461	7.52147389179719e-16	Ig_3/	matrix_remodeling_associated_5
Spis_XP_022795806_1	2.01767153162523	1.08464460072783	7.70109168586898e-14	Peptidase_M1_N/Peptidase_M1/ERAP1_C/	glutamyl_aminopeptidase
Spis_XP_022795840_1	1.22072760707656	1.4016620080548	4.28047370756879e-15	Band_7/	prohibitin
Spis_XP_022795863_1	0.961838215180681	1.12998516396291	3.14403173276154e-08	Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/Cadherin/EGF/EGF_CA/Laminin_G_2/EGF/Laminin_G_2/	FAT_atypical_cadherin_4
