Mean	log2FC	qv	pfam	bbh
Spis_XP_022786647_1	0.117971437849445	-1.17527395881381	8.02475052647491e-07	TIMP/	TIMP_metallopeptidase_inhibitor_3
Spis_XP_022786665_1	4.63947159215891	-2.25358569284691	6.18536344733736e-233	Transferrin/	melanotransferrin
Spis_XP_022786743_1	0.266838063970437	-1.88495495231746	3.42632653322239e-19	ShK/ShK/	uncharacterized protein LOC111326921
Spis_XP_022786800_1	0.493750020741123	-1.1100284246808	2.0131134717833e-10	DEK_C/	DEK_proto_oncogene
Spis_XP_022786908_1	0.843625784524904	-1.15680539125997	2.57293860711241e-16	Thioredoxin/Thioredoxin/ERp29/	protein_disulfide_isomerase_family_A_member_4
Spis_XP_022787039_1	11.1014475833984	-2.19560640154873	0	TIMP/	TIMP_metallopeptidase_inhibitor_2
Spis_XP_022787041_1	0.130166607953588	-1.37398692987271	3.83154705246456e-09	TGF_beta/	nodal homolog
Spis_XP_022787184_1	0.225376757639509	-1.33770626089249	8.31689467111475e-10	Astacin/	astacin_like_metalloendopeptidase
Spis_XP_022787222_1	0.155068681205599	-1.10428417719635	2.75127451143223e-06	Lectin_C/EGF_CA/EGF_CA/EGF_3/TLD/	brevican
Spis_XP_022787367_1	0.0928248581913541	-1.1026164054579	5.17680656315548e-06	TGF_beta/	inhibin beta B chain-like
Spis_XP_022787423_1	0.135798643421894	-1.2524534865179	9.34056106785642e-08	zf-C3HC4_2/zf-TRAF_2/zf-TRAF/	TNF_receptor_associated_factor_4
Spis_XP_022787438_1	0.0613596503035072	-1.03922766327028	6.89137922826709e-06	-	branched-chain-amino-acid aminotransferase-like protein 2
Spis_XP_022787441_1	0.210493503062145	-1.1193129324659	5.18405146795049e-07	Ufm1/	ubiquitin_fold_modifier_1
Spis_XP_022787471_1	0.452941226824297	-1.67790159994822	1.12072741673001e-20	EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/VWA/EGF_CA/	CUB_and_zona_pellucida_like_domains_1
Spis_XP_022787506_1	0.397341545250027	-1.3502627488777	4.93206927388808e-13	Aminotran_5/	uncharacterized aminotransferase C777.03c-like
Spis_XP_022787579_1	1.68846422695809	-2.12034983680861	2.24305044040948e-83	TIMP/	TIMP_metallopeptidase_inhibitor_3
Spis_XP_022787802_1	0.49962656261551	-1.1942614763881	6.73109436097324e-12	Ceramidase/	uncharacterized protein LOC111327796
Spis_XP_022787830_1	1.41521368184431	-1.65388285352547	1.39751400667959e-47	EGF/	neurexin_1
Spis_XP_022787918_1	0.16157352926886	-1.15720683717766	8.06195406245145e-07	Astacin/CUB/CUB/	tolloid_like_1
Spis_XP_022788034_1	0.225993703712601	-1.73410402103304	1.63518785771435e-15	TIMP/	TIMP_metallopeptidase_inhibitor_3
Spis_XP_022788044_1	0.321017633565016	-1.56554688148086	5.31088736789323e-15	RhoGEF/PH/	neuroepithelial_cell_transforming_1
Spis_XP_022788102_1	5.61745615988177	-2.55210771473684	0	Sulfatase/	sulfatase_1
Spis_XP_022788227_1	0.519024533660146	-1.07504624059142	4.98085236823572e-10	Cu-oxidase_3/Cu-oxidase_2/Cu-oxidase_3/Cu-oxidase_2/Cu-oxidase_3/Cu-oxidase_2/	hephaestin_like_1
Spis_XP_022788642_1	0.748614700781933	-2.07646546520387	3.27625921294849e-41	-	uncharacterized protein LOC111328467
Spis_XP_022788743_1	0.226505436756327	-1.22406197487876	2.54359513950676e-08	Ig_3/	peroxidasin homolog
Spis_XP_022788904_1	0.147749307119957	-1.11753805404402	2.48035766363628e-06	PALP/	bifunctional D-cysteine desulfhydrase/1-aminocyclopropane-1-carboxylate deaminase, mitochondrial-like
Spis_XP_022788979_1	0.263207520213904	-2.00281593250279	5.96120330565759e-21	Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/VWA/Trypsin/	CUB_and_Sushi_multiple_domains_1
Spis_XP_022788991_1	0.0945121968086896	-1.21906005261735	2.598836451128e-07	zf-CHY/zf-RING_2/	ring_finger_and_CHY_zinc_finger_domain_containing_1
Spis_XP_022789065_1	0.1017036376334	-1.39268793343406	2.06415024866643e-09	EGF_3/EGF/EGF/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3
Spis_XP_022789091_1	0.690152075016719	-1.56834960484252	2.11146742152774e-24	Lipoxygenase/	arachidonate_5_lipoxygenase
Spis_XP_022789098_1	0.113153928403519	-1.21807905887435	2.93068929439943e-07	TPR_10/TPR_12/TPR_12/TPR_12/TPR_2/	tetratricopeptide repeat protein 28-like
Spis_XP_022789148_1	0.189536126661105	-1.16206881556121	3.07494945385471e-07	LAP1C/	torsin-1A-interacting protein 1-like
Spis_XP_022789201_1	0.100516671944008	-1.28136103855226	3.8207549975281e-08	NHL/NHL/	RING finger protein nhl-1-like
Spis_XP_022789439_1	0.862767889047677	-1.15887386311958	1.08063617856453e-16	MFS_1/	solute_carrier_family_16_member_10
Spis_XP_022789464_1	0.258471017572117	-1.24586819551623	3.66324995840309e-09	EF-hand_7/EF-hand_7/	calmodulin_3
Spis_XP_022789465_1	0.334911502402277	-1.33894019806262	1.33559098344218e-11	FKBP_C/	Uncharacterized_protein_LOC114841035
Spis_XP_022789535_1	0.0821890934436156	-1.18580017043602	4.48756683025496e-07	-	uncharacterized protein LOC111329188
Spis_XP_022789572_1	0.134984117399514	-1.32922267856177	1.16521347459735e-08	-	uncharacterized protein LOC111329209
Spis_XP_022789590_1	0.200916770742867	-1.37363483252519	6.86543310976833e-10	Peptidase_M13_N/Peptidase_M13/	endothelin_converting_enzyme_1
Spis_XP_022789665_1	0.741073540521776	-1.53169135020466	9.61730982418183e-25	Ank_2/TRP_2/Ion_trans/	transient_receptor_potential_cation_channel_subfamily_C_member_4
Spis_XP_022789677_1	4.33100277828095	-1.20624923615317	7.96132037214422e-75	Ion_trans/	transient_receptor_potential_cation_channel_subfamily_C_member_4
Spis_XP_022789760_1	0.50632899062806	-1.00047870456227	1.17808052165414e-08	TPR_12/TPR_12/TPR_7/TPR_12/TPR_12/TPR_12/TPR_12/TPR_10/CHAT/	tetratricopeptide_repeat_domain_28
Spis_XP_022789856_1	0.286933987892305	-1.24575905658593	1.86256743598405e-09	LIM/LIM/LIM/	LIM_domain_containing_preferred_translocation_partner_in_lipoma
Spis_XP_022789883_1	1.82572990881647	-2.5161420833587	7.08462832526585e-115	Sugar_tr/	solute_carrier_family_2_member_8
Spis_XP_022790199_1	0.16563479926498	-1.41278510882821	6.96062874075597e-10	-	mucin-2-like
Spis_XP_022790259_1	4.89549605967656	-1.80480227465032	8.87906241120101e-173	Ferritin/	ferritin_heavy_chain_1
Spis_XP_022790270_1	0.394316587450803	-2.0704757344593	5.53097379220319e-27	Ig_3/Ig_3/fn3/fn3/Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022790301_1	0.119972929561218	-1.19426171743958	5.92508070314596e-07	fn3/fn3/fn3/Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022790303_1	4.14230835585478	-1.72564131033281	1.10359668486121e-136	Ig_3/Ig_3/Pkinase_Tyr/	ret_proto_oncogene
Spis_XP_022790413_1	0.223247332666805	-1.45011244493921	2.98111856592829e-11	ASC/	sodium_channel_epithelial_1_subunit_alpha
Spis_XP_022790465_1	1.69987746539354	-1.30935086087186	7.03026083555514e-37	Peptidase_C1/	cathepsin_Z
Spis_XP_022790491_1	1.34995626114663	-1.80194221666922	6.73942217685189e-53	7tm_1/	melanocortin_3_receptor
Spis_XP_022790509_1	1.12559160947879	-1.60358259910783	3.81661815684821e-37	CAP/CAP/CAP/	GLI_pathogenesis_related_2
Spis_XP_022790596_1	0.0820028736101097	-1.07992442039285	7.16261640733882e-06	Galactosyl_T/	beta_1_3_galactosyltransferase_1
Spis_XP_022790611_1	0.853330450105113	-1.04028044919261	1.87265831770498e-13	Cation_ATPase_N/E1-E2_ATPase/Cation_ATPase/Hydrolase_3/Cation_ATPase_C/	ATPase_sarcoplasmic_endoplasmic_reticulum_Ca2_transporting_2
Spis_XP_022790759_1	0.0688652442226552	-1.13568947340964	6.43634081962459e-07	-	uncharacterized protein LOC111330203
Spis_XP_022790848_1	0.521236451430652	-2.05649758533638	1.33801642633605e-31	EGF_3/FXa_inhibition/Ephrin_rec_like/CUB/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_3
Spis_XP_022790969_1	0.0981427405652233	-1.0649593280138	9.53440644474955e-06	-	uncharacterized protein LOC111330391
Spis_XP_022791078_1	2.42715396197896	-2.57772128163209	2.04406038451843e-153	p450/	cytochrome_P450_family_4_subfamily_F_member_2
Spis_XP_022791079_1	0.438255552196221	-1.27988126204683	1.5218619382672e-12	VWA/MIB_HERC2/MIB_HERC2/	mindbomb_E3_ubiquitin_protein_ligase_2
Spis_XP_022791115_1	0.34154428372647	-1.27908407903135	6.55574211293748e-11	Lamp/	lysosomal_associated_membrane_protein_2
Spis_XP_022791557_1	0.975095931313033	-1.46043885575943	3.94531695432369e-28	IGFBP/Kunitz_BPTI/VWC/	cysteine_rich_transmembrane_BMP_regulator_1
Spis_XP_022791794_1	1.99989376808805	-2.30150779436678	1.41740019957524e-109	BRICHOS/	uncharacterized protein LOC111331035
Spis_XP_022791795_1	1.22245353144103	-1.29824376592471	3.16134161940309e-27	-	uncharacterized protein LOC111331036
Spis_XP_022791804_1	0.294812021478464	-1.38824607056619	1.1053906557504e-11	-	uncharacterized protein LOC111331046
Spis_XP_022792006_1	0.157815052251395	-1.43204081426687	4.98085236823572e-10	Pur_ac_phosph_N/Metallophos/Metallophos_C/	acid_phosphatase_7_tartrate_resistant_putative_
Spis_XP_022792082_1	0.292065650432668	-1.17398910282845	1.14576478555489e-08	Myc_N/HLH/	MYC_proto_oncogene_bHLH_transcription_factor
Spis_XP_022792098_1	0.419613820601391	-1.28249273285522	3.56607813994926e-12	-	glutamic acid-rich protein-like
Spis_XP_022792150_1	2.45378881431144	-2.16065749886117	4.40990328862584e-120	EGF_CA/EGF_CA/EGF_CA/FXa_inhibition/EGF_CA/EGF_CA/EGF_CA/	adhesion_G_protein_coupled_receptor_E2
Spis_XP_022792212_1	0.165192712909612	-1.65005559613008	3.47588084489526e-13	Ras/	DIRAS_family_GTPase_2
Spis_XP_022792218_1	0.554236858449676	-1.2206931217367	2.30280571949944e-13	7tm_1/	neuropeptide_FF_receptor_2
Spis_XP_022792312_1	0.260844948950901	-1.36948414593884	6.96457779433767e-11	Amino_oxidase/	interleukin_4_induced_1
Spis_XP_022792363_1	0.223992212000828	-1.72253754182712	2.27254049119342e-15	Laminin_G_3/Lectin_C/	Fc_fragment_of_IgE_receptor_II
Spis_XP_022792389_1	0.105020028295497	-1.32638240600689	1.23823644886253e-08	Linker_histone/	H1.0_linker_histone
Spis_XP_022792390_1	0.0693656171505984	-1.14189661269772	6.5449967631633e-07	Linker_histone/	H1.0_linker_histone
Spis_XP_022792391_1	0.0663633795829392	-1.10424675375891	1.39967335009348e-06	Linker_histone/	H1.0_linker_histone
Spis_XP_022792466_1	0.590019202855505	-1.21551691412765	9.97434297332009e-14	fn3/	uncharacterized protein LOC111331588
Spis_XP_022792467_1	0.466754088857418	-2.02235231313101	1.33141887957183e-28	MIP/	aquaporin_3_Gill_blood_group_
Spis_XP_022792606_1	0.210551789634719	-1.30614073275817	3.66005460476603e-09	PTR2/PTR2/	solute_carrier_family_15_member_4
Spis_XP_022792610_1	0.237513641171077	-1.29190427356925	2.02855734744721e-09	EGF_CA/HYR/Sushi/Sushi/Sushi/HYR/Sushi/Sushi/Sushi/HYR/Sushi/Sushi/HYR/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/EGF/hEGF/EGF_CA/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/hEGF/EGF_CA/EGF/Laminin_G_3/	sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1
Spis_XP_022792614_1	0.325590636604862	-1.34186789987218	1.65374264678477e-11	Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Sushi/HYR/Sushi/Sushi/Sushi/HYR/Sushi/Sushi/HYR/HYR/Ephrin_rec_like/Ephrin_rec_like/	sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1
Spis_XP_022792717_1	0.280801579496055	-1.31569781151685	1.83376578008659e-10	I-set/TIR_2/	toll_like_receptor_6
Spis_XP_022792757_1	6.72478590740105	-3.75847408511857	0	TNF/	ectodysplasin_A
Spis_XP_022792873_1	0.0940118238807464	-1.21374479361536	2.51738590306903e-07	7tm_1/	adrenoceptor_alpha_1D
Spis_XP_022792920_1	0.425770435222868	-2.45756834593573	1.08068849014626e-36	CARD/Death/	ankyrin_2
Spis_XP_022792987_1	0.391348430230491	-1.01511693091559	1.06295682932536e-07	C2/C2/FerI/C2/FerA/FerB/C2/C2/C2/C2/Ferlin_C/	myoferlin
Spis_XP_022793018_1	0.0985151802322351	-1.26089152590764	8.25459574019951e-08	Collagen/Collagen/Ig_3/Ig_3/TLD/	hemicentin_1
Spis_XP_022793096_1	0.248905645368622	-1.0286288324204	2.42002866841267e-06	ZNRF_3_ecto/zf-RING_2/	zinc_and_ring_finger_3
Spis_XP_022793214_1	0.635669712443485	-1.5138410745672	1.1524798013614e-21	-	uncharacterized protein LOC111332185
Spis_XP_022793248_1	0.455396165007221	-1.27194290297612	1.20839115245901e-12	-	protein bfr2-like
Spis_XP_022793250_1	0.532348382881106	-1.09046811847481	1.7135439082199e-10	-	C1q_and_TNF_related_12
Spis_XP_022793353_1	1.20226375460558	-1.13401505338609	6.39122725375571e-21	Collagen/Collagen/Collagen/Collagen/Collagen/COLFI/	collagen_type_V_alpha_1_chain
Spis_XP_022793367_1	0.146248188336127	-1.10471118109553	3.39980436344333e-06	-	prostatic spermine-binding protein-like isoform X2
Spis_XP_022793440_1	0.0978868740433605	-1.45771028826107	1.62628856347443e-10	G_glu_transpept/	gamma_glutamyltransferase_1
Spis_XP_022793470_1	0.119530843205849	-1.46257548839194	2.86419325310407e-10	DUF4430/	uncharacterized protein LOC111332411 isoform X1
Spis_XP_022793571_1	0.49267962819688	-1.26787720486531	3.0385141935199e-13	-	myosin_light_chain_1
Spis_XP_022793665_1	0.564500183530402	-1.13709239681319	7.00003044192682e-12	Fz/Frizzled/	frizzled_class_receptor_5
Spis_XP_022793829_1	0.654975316568199	-2.02925296818296	4.87787822533397e-36	Peptidase_M13_N/Peptidase_M13/	membrane_metalloendopeptidase_like_1
Spis_XP_022793852_1	0.129107575525127	-1.11028193687461	3.43880367837839e-06	fn3/fn3/fn3/Ion_trans_2/	protein_tyrosine_phosphatase_receptor_type_S
Spis_XP_022793878_1	0.158257138606764	-1.2042681933611	2.6437236837426e-07	-	uncharacterized protein LOC111332729 isoform X1
Spis_XP_022793886_1	1.03013695338678	-1.55778030872518	6.02308201363912e-33	Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/Sushi/F5_F8_type_C/	sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1
Spis_XP_022793906_1	0.112711842048151	-1.4975099295721	9.20411725349082e-11	-	uncharacterized protein LOC111332745 isoform X3
Spis_XP_022793971_1	1.21469355699368	-2.09088537246906	1.84072153569229e-61	WAP/	WAP_four_disulfide_core_domain_1
Spis_XP_022794025_1	1.08741112746894	-1.12183605162861	8.44889940893308e-19	cEGF/FXa_inhibition/cEGF/cEGF/FXa_inhibition/EGF_CA/	growth_arrest_specific_6
Spis_XP_022794027_1	0.221059621121526	-1.37311759215887	3.80270817738168e-10	Sushi/Trypsin/	mannan_binding_lectin_serine_peptidase_1
Spis_XP_022794125_1	1.05900644372133	-1.16800551929052	7.14386576441037e-20	RRM_1/RRM_1/	nucleolin
Spis_XP_022794176_1	4.68931374915775	-1.06213013028879	3.91451623958251e-63	HSP70/	heat_shock_protein_family_A_Hsp70_member_8
Spis_XP_022794194_1	0.17095268163885	-1.37640163618343	1.27236902133874e-09	APCDDC/APCDDC/	APC_down_regulated_1
Spis_XP_022794236_1	0.484709227690798	-1.94724387117331	1.53135702414319e-27	NtA/TSP_1/TSP_1/hEGF/hEGF/hEGF/hEGF/	adhesion_G_protein_coupled_receptor_B1
Spis_XP_022794246_1	0.359557709132425	-1.35988753179815	1.7283109477993e-12	FKBP_C/EF-hand_7/	FKBP_prolyl_isomerase_14
Spis_XP_022794304_1	0.562859771369859	-1.42870780467534	6.13890426165609e-18	EGF/Sushi/Sushi/Sushi/VWA/Trypsin/	complement_factor_B
Spis_XP_022794351_1	18.534441459698	-2.43494142409386	0	Ependymin/	ependymin_related_1
Spis_XP_022794354_1	0.274983324194242	-1.337379662246	1.21821968039274e-10	-	uncharacterized protein LOC111333102
Spis_XP_022794451_1	0.27322633888855	-1.54911321762225	8.99747837828514e-14	-	uncharacterized protein LOC111333185 isoform X1
Spis_XP_022794559_1	0.496915757910723	-1.70498636175322	1.8000566035714e-22	EF-hand_7/EF-hand_7/	myosin_light_chain_1
Spis_XP_022794621_1	0.137800135133667	-1.26973533437762	6.8296974721682e-08	CECR6_TMEM121/	uncharacterized protein LOC111333338
Spis_XP_022794657_1	0.22444565847198	-1.03673931806027	3.18227668897616e-06	Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Sushi/Sushi/Sushi/HYR/Sushi/Sushi/HYR/Sushi/HYR/HYR/	LDL_receptor_related_protein_6
Spis_XP_022794736_1	2.3392730605008	-2.02603096131539	3.58109888932099e-104	fn2/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/MAM/Trefoil/Trefoil/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/MAM/Ldl_recept_a/MAM/MAM/MAM/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/Ldl_recept_a/MAM/MAM/	MAM_and_LDL_receptor_class_A_domain_containing_1
Spis_XP_022794740_1	0.160689356558123	-1.61738328072986	1.06524987832049e-12	7tm_1/	histamine_receptor_H2
Spis_XP_022794752_1	0.22550469090044	-1.21773332052929	2.45922997210797e-08	7tm_1/	adenosine_A3_receptor
Spis_XP_022794785_1	0.28456005651352	-1.13356920807293	4.80110672931802e-08	AATase/	uncharacterized protein LOC111333477
Spis_XP_022794786_1	0.129980388120082	-1.28562359148108	5.0463877733847e-08	F5_F8_type_C/F5_F8_type_C/	neuropilin_2
Spis_XP_022794802_1	0.25747027171623	-1.24013097587543	4.98455975310769e-09	7tm_1/	adrenoceptor_alpha_1B
Spis_XP_022794850_1	0.724294007262005	-1.81570848034207	1.77432382087574e-32	Somatomedin_B/TSP1_spondin/	thrombospondin_type_1_domain_containing_7B
Spis_XP_022795046_1	0.294684088217533	-1.49221881401157	2.28599905440505e-13	Fibrinogen_C/	fibrinogen_C_domain_containing_1
Spis_XP_022795051_1	0.759169458725533	-2.46609048481998	5.07376972053962e-54	Fibrinogen_C/	angiopoietin_like_7
Spis_XP_022795065_1	10.6559002656558	-1.0883275916879	5.9658341069059e-147	Peptidase_C1/	cathepsin_B
Spis_XP_022795099_1	0.334341482785977	-1.57521793263105	1.66392199976567e-15	START/	phosphatidylcholine_transfer_protein
Spis_XP_022795100_1	1.4082553873099	-1.81150931472682	2.45991263179388e-55	fn3/Ig_3/	hemicentin_2
Spis_XP_022795145_1	0.648214601983075	-2.15368350049682	2.06189939461885e-39	F5_F8_type_C/F5_F8_type_C/Zona_pellucida/	EGF_like_repeats_and_discoidin_domains_3
Spis_XP_022795155_1	0.663457450118006	-1.26260854365964	4.9113170241761e-16	Pep_M12B_propep/Reprolysin/TSP_1/ADAM_spacer1/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/TSP1_ADAMTS/GON/	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_9
Spis_XP_022795172_1	0.353052861069163	-1.33122780938657	8.2941984750382e-12	Neur_chan_LBD/Neur_chan_memb/	cholinergic_receptor_nicotinic_alpha_3_subunit
Spis_XP_022795198_1	0.95590838632713	-2.1808115394591	6.47114810170005e-54	Neur_chan_LBD/Neur_chan_memb/	cholinergic_receptor_nicotinic_alpha_9_subunit
Spis_XP_022795265_1	0.295359320863199	-2.02088322976014	1.88259501276259e-22	Fz/Fz/Fz/Fz/	frizzled_class_receptor_8
Spis_XP_022795280_1	0.481741070470487	-1.06668610243015	1.59017593478243e-09	LRRNT/LRR_8/LRR_6/LRR_8/LRR_8/Ig_3/Ig_3/	leucine_rich_repeats_and_immunoglobulin_like_domains_1
Spis_XP_022795291_1	3.55934968857573	-1.29226599560989	1.00634406336384e-70	TSP_1/TSP_1/TSP_1/	thrombospondin_1
Spis_XP_022795301_1	0.710644644830825	-2.08995544501037	4.51538031492303e-40	AhpC-TSA/1-cysPrx_C/	peroxiredoxin_6
Spis_XP_022795374_1	0.265639738165263	-2.39391228870465	1.46987937680806e-28	Astacin/ShK/ShK/	tolloid_like_1
Spis_XP_022795408_1	0.184904837048685	-1.26311556624147	2.58130541731259e-08	Sulfatase/	arylsulfatase_B
Spis_XP_022795430_1	0.751359585834068	-1.08722662335838	2.59357716778828e-13	CC2-LZ/	TNFAIP3-interacting protein 3-like isoform X2
Spis_XP_022795458_1	0.28456005651352	-1.13356920807293	4.80110672931802e-08	HEAT_2/	uncharacterized protein LOC111334040
Spis_XP_022795459_1	7.39590597923198	-1.38840369016383	5.79265438769732e-163	Actin/	actin_beta
Spis_XP_022795496_1	0.468789660916538	-1.11642787131735	3.74011893923878e-10	-	uncharacterized protein LOC111334069
Spis_XP_022795505_1	0.20697953245076	-1.62028799386082	1.81208447130524e-13	-	uncharacterized protein LOC111334077
Spis_XP_022795580_1	0.330291572905639	-1.05035677842255	1.84456555104797e-07	Cation_efflux/	solute_carrier_family_30_member_7
Spis_XP_022795785_1	0.586191079149683	-1.46622802186776	3.27427299816391e-19	Peptidase_M1_N/Peptidase_M1/ERAP1_C/	glutamyl_aminopeptidase
Spis_XP_022795896_1	0.361687134105129	-1.28280452076632	2.96701136399684e-11	-	LOW QUALITY PROTEIN: uncharacterized protein LOC111334428
Spis_XP_022795933_1	3.36657966405033	-1.43862785756018	1.27828925520258e-81	VWA/VWA/VWA/VWA/VWA/VWA/TSP_1/TSP_1/TSP_1/VWA/VWA/VWA/WAP/VWA/WAP/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/	collagen_type_VI_alpha_6_chain
Spis_XP_022795961_1	0.818700991041328	-1.58036071254436	4.82886317289747e-28	WAP/WAP/WAP/WAP/WAP/WAP/WAP/WAP/Zona_pellucida/	oncoprotein_induced_transcript_3
Spis_XP_022795962_1	0.2799287669011	-1.20813954299839	5.90893230177433e-09	VWA/VWA/VWA/VWA/VWA/	collagen_type_VI_alpha_6_chain
Spis_XP_022795963_1	0.451334895011101	-1.15218857007409	1.84109225310549e-10	WAP/VWA/VWA/VWA/VWA/VWA/VWA/VWA/VWA/Kazal_2/VWA/Kazal_2/VWA/Kazal_2/VWA/Kazal_2/VWA/Kazal_2/Kazal_2/VWA/	collagen_type_VI_alpha_6_chain
Spis_XP_022795988_1	0.336959920570842	-1.90195497913991	1.39711767695346e-21	GAIN/	uncharacterized protein LOC111334503
Spis_XP_022796249_1	0.276740309499935	-1.1401231651656	6.51003193871889e-08	Ephrin_lbd/fn3/fn3/Pkinase_Tyr/SAM_1/Ephrin_lbd/	EPH_receptor_A4
Spis_XP_022796251_1	0.219500215765122	-1.17916707158222	8.37792324742102e-08	zf-UBP/UCH/UBA/UBA/	ubiquitin_specific_peptidase_5
Spis_XP_022796333_1	0.130608694308957	-1.12404710022779	2.48035766363628e-06	VWA/TSP_1/VWA/ShK/	matrilin_1
Spis_XP_022796349_1	0.320784487274718	-1.002298369515	8.81801122369828e-07	-	uncharacterized protein LOC111334796
Spis_XP_022796398_1	0.177399243129537	-1.2082432620849	1.30107115566891e-07	OATP/OATP/Kazal_2/	solute_carrier_organic_anion_transporter_family_member_4A1
Spis_XP_022796454_1	0.457281083573844	-1.07313014989317	3.05791149460362e-09	ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/	ATP_binding_cassette_subfamily_B_member_1
